transaction_id,user_id,datetime,amount,merchant,category,channel,payment_type,location,hour,day_of_week,is_weekend,time_bucket,category_avg_amount,category_std_amount,category_txn_count,merchant_avg_amount,merchant_txn_count,amount_zscore,flags,reasons
TXN000747,U001,2025-11-05 13:54:00,38.48,RAPIDKL,Transport,DEBIT CARD,DEBIT,Shah Alam,13,2,False,AFTERNOON,27.72,12.25,129,26.39,39,0.88,NORMAL,No unusual spending behavior detected
TXN000746,U001,2025-11-05 16:30:00,359.11,SHOPEE,Shopping,DEBIT CARD,DEBIT,Shah Alam,16,2,False,AFTERNOON,287.1,137.94,177,252.19,45,0.52,NORMAL,No unusual spending behavior detected
TXN000745,U001,2025-11-05 22:16:00,30.15,RAPIDKL,Transport,DEBIT CARD,DEBIT,Kuala Lumpur,22,2,False,LATE_NIGHT,27.72,12.25,129,26.39,39,0.2,LATE_NIGHT_WEEKDAY,Transaction occurred late at night on a weekday
TXN000748,U001,2025-11-06 19:45:00,90.81,TEXAS CHICKEN,Food,DEBIT CARD,DEBIT,Shah Alam,19,3,False,EVENING,71.84,34.34,263,75.97,49,0.55,NORMAL,No unusual spending behavior detected
TXN000749,U001,2025-11-06 21:56:00,80.74,TEXAS CHICKEN,Food,E-WALLET,DEBIT,Shah Alam,21,3,False,EVENING,71.84,34.34,263,75.97,49,0.26,NORMAL,No unusual spending behavior detected
TXN000752,U001,2025-11-07 09:27:00,46.66,TEXAS CHICKEN,Food,DEBIT CARD,DEBIT,Kuala Lumpur,9,4,False,MORNING,71.84,34.34,263,75.97,49,-0.73,NORMAL,No unusual spending behavior detected
TXN000751,U001,2025-11-07 09:37:00,47.52,TNG TRANSIT,Transport,DEBIT CARD,DEBIT,Shah Alam,9,4,False,MORNING,27.72,12.25,129,27.53,54,1.62,NORMAL,No unusual spending behavior detected
TXN000750,U001,2025-11-07 11:58:00,116.02,SHOPEE,Shopping,DEBIT CARD,DEBIT,Shah Alam,11,4,False,MORNING,287.1,137.94,177,252.19,45,-1.24,NORMAL,No unusual spending behavior detected
TXN000753,U001,2025-11-08 11:03:00,348.68,UNIQLO,Shopping,DEBIT CARD,DEBIT,Shah Alam,11,5,True,MORNING,287.1,137.94,177,296.04,35,0.45,NORMAL,No unusual spending behavior detected
TXN000754,U001,2025-11-08 12:10:00,31.64,LOCAL CAFE,Food,DEBIT CARD,DEBIT,Petaling Jaya,12,5,True,AFTERNOON,71.84,34.34,263,75.05,62,-1.17,NORMAL,No unusual spending behavior detected
TXN000755,U001,2025-11-08 17:50:00,19.52,RAPIDKL,Transport,E-WALLET,DEBIT,Kuala Lumpur,17,5,True,AFTERNOON,27.72,12.25,129,26.39,39,-0.67,NORMAL,No unusual spending behavior detected
TXN000756,U001,2025-11-09 18:02:00,197.1,VILLAGE GROCER,Grocery,DEBIT CARD,DEBIT,Kuala Lumpur,18,6,True,EVENING,141.85,61.78,177,146.37,36,0.89,NORMAL,No unusual spending behavior detected
TXN000759,U001,2025-11-10 08:47:00,289.83,LAZADA,Shopping,E-WALLET,DEBIT,Petaling Jaya,8,0,False,MORNING,287.1,137.94,177,299.9,51,0.02,NORMAL,No unusual spending behavior detected
TXN000758,U001,2025-11-10 15:30:00,80.51,SHELL,Fuel,DEBIT CARD,DEBIT,Petaling Jaya,15,0,False,AFTERNOON,83.21,22.89,142,81.18,45,-0.12,NORMAL,No unusual spending behavior detected
TXN000757,U001,2025-11-10 20:05:00,66.14,GRAB*FOOD,Food,E-WALLET,DEBIT,Petaling Jaya,20,0,False,EVENING,71.84,34.34,263,71.35,45,-0.17,NORMAL,No unusual spending behavior detected
TXN000760,U001,2025-11-10 22:31:00,67.42,GRAB*FOOD,Food,E-WALLET,DEBIT,Kuala Lumpur,22,0,False,LATE_NIGHT,71.84,34.34,263,71.35,45,-0.13,LATE_NIGHT_WEEKDAY,Transaction occurred late at night on a weekday
TXN000763,U001,2025-11-11 10:28:00,97.63,GRAB*FOOD,Food,DEBIT CARD,DEBIT,Petaling Jaya,10,1,False,MORNING,71.84,34.34,263,71.35,45,0.75,NORMAL,No unusual spending behavior detected
TXN000762,U001,2025-11-11 10:57:00,443.94,LAZADA,Shopping,DEBIT CARD,DEBIT,Petaling Jaya,10,1,False,MORNING,287.1,137.94,177,299.9,51,1.14,NORMAL,No unusual spending behavior detected
TXN000761,U001,2025-11-11 16:24:00,109.43,PETRONAS,Fuel,E-WALLET,DEBIT,Petaling Jaya,16,1,False,AFTERNOON,83.21,22.89,142,83.28,55,1.15,NORMAL,No unusual spending behavior detected
TXN000765,U001,2025-11-12 12:58:00,117.74,SHELL,Fuel,E-WALLET,DEBIT,Petaling Jaya,12,2,False,AFTERNOON,83.21,22.89,142,81.18,45,1.51,NORMAL,No unusual spending behavior detected
TXN000764,U001,2025-11-12 19:17:00,69.93,LAZADA,Shopping,DEBIT CARD,DEBIT,Petaling Jaya,19,2,False,EVENING,287.1,137.94,177,299.9,51,-1.57,NORMAL,No unusual spending behavior detected
TXN000766,U001,2025-11-13 08:16:00,26.31,RAPIDKL,Transport,DEBIT CARD,DEBIT,Kuala Lumpur,8,3,False,MORNING,27.72,12.25,129,26.39,39,-0.12,NORMAL,No unusual spending behavior detected
TXN000769,U001,2025-11-13 08:39:00,101.26,SETEL,Fuel,E-WALLET,DEBIT,Petaling Jaya,8,3,False,MORNING,83.21,22.89,142,85.28,42,0.79,NORMAL,No unusual spending behavior detected
TXN000767,U001,2025-11-13 12:28:00,23.94,KFC,Food,DEBIT CARD,DEBIT,Kuala Lumpur,12,3,False,AFTERNOON,71.84,34.34,263,70.94,50,-1.39,NORMAL,No unusual spending behavior detected
TXN000768,U001,2025-11-13 21:41:00,168.33,UNIQLO,Shopping,DEBIT CARD,DEBIT,Shah Alam,21,3,False,EVENING,287.1,137.94,177,296.04,35,-0.86,NORMAL,No unusual spending behavior detected
TXN000771,U001,2025-11-14 08:24:00,35.17,TNG TRANSIT,Transport,DEBIT CARD,DEBIT,Petaling Jaya,8,4,False,MORNING,27.72,12.25,129,27.53,54,0.61,NORMAL,No unusual spending behavior detected
TXN000770,U001,2025-11-14 09:47:00,28.89,TNG TRANSIT,Transport,E-WALLET,DEBIT,Petaling Jaya,9,4,False,MORNING,27.72,12.25,129,27.53,54,0.1,NORMAL,No unusual spending behavior detected
TXN000772,U001,2025-11-14 13:56:00,88.26,LOCAL CAFE,Food,DEBIT CARD,DEBIT,Petaling Jaya,13,4,False,AFTERNOON,71.84,34.34,263,75.05,62,0.48,NORMAL,No unusual spending behavior detected
TXN000773,U001,2025-11-14 18:25:00,222.1,LOTUS,Grocery,DEBIT CARD,DEBIT,Petaling Jaya,18,4,False,EVENING,141.85,61.78,177,149.89,47,1.3,NORMAL,No unusual spending behavior detected
TXN000775,U001,2025-11-15 18:18:00,83.51,SHELL,Fuel,E-WALLET,DEBIT,Shah Alam,18,5,True,EVENING,83.21,22.89,142,81.18,45,0.01,NORMAL,No unusual spending behavior detected
TXN000774,U001,2025-11-15 19:06:00,118.78,GRAB*FOOD,Food,E-WALLET,DEBIT,Petaling Jaya,19,5,True,EVENING,71.84,34.34,263,71.35,45,1.37,NORMAL,No unusual spending behavior detected
TXN000776,U001,2025-11-16 17:00:00,72.13,KFC,Food,DEBIT CARD,DEBIT,Kuala Lumpur,17,6,True,AFTERNOON,71.84,34.34,263,70.94,50,0.01,NORMAL,No unusual spending behavior detected
TXN000778,U001,2025-11-17 09:13:00,160.44,GIANT,Grocery,E-WALLET,DEBIT,Shah Alam,9,0,False,MORNING,141.85,61.78,177,122.73,45,0.3,NORMAL,No unusual spending behavior detected
TXN000777,U001,2025-11-17 20:51:00,112.08,LOCAL CAFE,Food,E-WALLET,DEBIT,Petaling Jaya,20,0,False,EVENING,71.84,34.34,263,75.05,62,1.17,NORMAL,No unusual spending behavior detected
TXN000779,U001,2025-11-18 20:32:00,74.14,TEXAS CHICKEN,Food,E-WALLET,DEBIT,Kuala Lumpur,20,1,False,EVENING,71.84,34.34,263,75.97,49,0.07,NORMAL,No unusual spending behavior detected
TXN000783,U001,2025-11-19 08:12:00,254.87,IKEA,Shopping,E-WALLET,DEBIT,Shah Alam,8,2,False,MORNING,287.1,137.94,177,300.27,46,-0.23,NORMAL,No unusual spending behavior detected
TXN000781,U001,2025-11-19 14:45:00,98.2,TEXAS CHICKEN,Food,E-WALLET,DEBIT,Shah Alam,14,2,False,AFTERNOON,71.84,34.34,263,75.97,49,0.77,NORMAL,No unusual spending behavior detected
TXN000782,U001,2025-11-19 15:29:00,62.31,PETRONAS,Fuel,E-WALLET,DEBIT,Petaling Jaya,15,2,False,AFTERNOON,83.21,22.89,142,83.28,55,-0.91,NORMAL,No unusual spending behavior detected
TXN000780,U001,2025-11-19 23:24:00,46.04,GRAB*FOOD,Food,E-WALLET,DEBIT,Shah Alam,23,2,False,LATE_NIGHT,71.84,34.34,263,71.35,45,-0.75,LATE_NIGHT_WEEKDAY,Transaction occurred late at night on a weekday
TXN000784,U001,2025-11-20 08:23:00,249.39,AEON,Grocery,DEBIT CARD,DEBIT,Shah Alam,8,3,False,MORNING,141.85,61.78,177,148.39,49,1.74,NORMAL,No unusual spending behavior detected
TXN000786,U001,2025-11-20 15:11:00,62.42,VILLAGE GROCER,Grocery,DEBIT CARD,DEBIT,Petaling Jaya,15,3,False,AFTERNOON,141.85,61.78,177,146.37,36,-1.29,NORMAL,No unusual spending behavior detected
TXN000787,U001,2025-11-20 16:20:00,67.71,PETRONAS,Fuel,E-WALLET,DEBIT,Petaling Jaya,16,3,False,AFTERNOON,83.21,22.89,142,83.28,55,-0.68,NORMAL,No unusual spending behavior detected
TXN000785,U001,2025-11-20 20:07:00,47.64,LOCAL CAFE,Food,DEBIT CARD,DEBIT,Petaling Jaya,20,3,False,EVENING,71.84,34.34,263,75.05,62,-0.7,NORMAL,No unusual spending behavior detected
TXN000788,U001,2025-11-21 21:39:00,122.97,LOTUS,Grocery,E-WALLET,DEBIT,Kuala Lumpur,21,4,False,EVENING,141.85,61.78,177,149.89,47,-0.31,NORMAL,No unusual spending behavior detected
TXN000789,U001,2025-11-22 11:38:00,319.9,SHOPEE,Shopping,DEBIT CARD,DEBIT,Kuala Lumpur,11,5,True,MORNING,287.1,137.94,177,252.19,45,0.24,NORMAL,No unusual spending behavior detected
TXN000791,U001,2025-11-22 16:20:00,351.06,IKEA,Shopping,E-WALLET,DEBIT,Kuala Lumpur,16,5,True,AFTERNOON,287.1,137.94,177,300.27,46,0.46,NORMAL,No unusual spending behavior detected
TXN000790,U001,2025-11-22 17:20:00,138.69,GIANT,Grocery,E-WALLET,DEBIT,Shah Alam,17,5,True,AFTERNOON,141.85,61.78,177,122.73,45,-0.05,NORMAL,No unusual spending behavior detected
TXN000792,U001,2025-11-23 15:09:00,217.82,IKEA,Shopping,E-WALLET,DEBIT,Petaling Jaya,15,6,True,AFTERNOON,287.1,137.94,177,300.27,46,-0.5,NORMAL,No unusual spending behavior detected
TXN000793,U001,2025-11-23 15:59:00,135.69,KFC,Food,DEBIT CARD,DEBIT,Petaling Jaya,15,6,True,AFTERNOON,71.84,34.34,263,70.94,50,1.86,NORMAL,No unusual spending behavior detected
TXN000796,U001,2025-11-24 10:23:00,468.46,LAZADA,Shopping,DEBIT CARD,DEBIT,Petaling Jaya,10,0,False,MORNING,287.1,137.94,177,299.9,51,1.31,NORMAL,No unusual spending behavior detected
TXN000794,U001,2025-11-24 13:03:00,72.97,LOTUS,Grocery,E-WALLET,DEBIT,Kuala Lumpur,13,0,False,AFTERNOON,141.85,61.78,177,149.89,47,-1.12,NORMAL,No unusual spending behavior detected
TXN000797,U001,2025-11-24 15:31:00,33.82,LOCAL CAFE,Food,E-WALLET,DEBIT,Petaling Jaya,15,0,False,AFTERNOON,71.84,34.34,263,75.05,62,-1.11,NORMAL,No unusual spending behavior detected
TXN000795,U001,2025-11-24 20:48:00,69.68,MCDONALDS,Food,E-WALLET,DEBIT,Kuala Lumpur,20,0,False,EVENING,71.84,34.34,263,65.96,57,-0.06,NORMAL,No unusual spending behavior detected
TXN000798,U001,2025-11-25 10:50:00,180.03,VILLAGE GROCER,Grocery,DEBIT CARD,DEBIT,Kuala Lumpur,10,1,False,MORNING,141.85,61.78,177,146.37,36,0.62,NORMAL,No unusual spending behavior detected
TXN000799,U001,2025-11-25 12:45:00,83.05,LOCAL CAFE,Food,DEBIT CARD,DEBIT,Shah Alam,12,1,False,AFTERNOON,71.84,34.34,263,75.05,62,0.33,NORMAL,No unusual spending behavior detected
TXN000801,U001,2025-11-25 16:34:00,45.28,GRAB,Transport,E-WALLET,DEBIT,Kuala Lumpur,16,1,False,AFTERNOON,27.72,12.25,129,29.45,36,1.43,NORMAL,No unusual spending behavior detected
TXN000800,U001,2025-11-25 18:27:00,98.42,SETEL,Fuel,E-WALLET,DEBIT,Shah Alam,18,1,False,EVENING,83.21,22.89,142,85.28,42,0.66,NORMAL,No unusual spending behavior detected
TXN000803,U001,2025-11-26 09:46:00,114.77,PETRONAS,Fuel,E-WALLET,DEBIT,Shah Alam,9,2,False,MORNING,83.21,22.89,142,83.28,55,1.38,NORMAL,No unusual spending behavior detected
TXN000802,U001,2025-11-26 11:33:00,298.96,LAZADA,Shopping,DEBIT CARD,DEBIT,Kuala Lumpur,11,2,False,MORNING,287.1,137.94,177,299.9,51,0.09,NORMAL,No unusual spending behavior detected
TXN000804,U001,2025-11-27 16:57:00,84.64,AEON,Grocery,E-WALLET,DEBIT,Petaling Jaya,16,3,False,AFTERNOON,141.85,61.78,177,148.39,49,-0.93,NORMAL,No unusual spending behavior detected
TXN000806,U001,2025-11-28 09:45:00,305.86,UNIQLO,Shopping,DEBIT CARD,DEBIT,Petaling Jaya,9,4,False,MORNING,287.1,137.94,177,296.04,35,0.14,NORMAL,No unusual spending behavior detected
TXN000807,U001,2025-11-28 12:33:00,43.51,TNG TRANSIT,Transport,DEBIT CARD,DEBIT,Shah Alam,12,4,False,AFTERNOON,27.72,12.25,129,27.53,54,1.29,NORMAL,No unusual spending behavior detected
TXN000808,U001,2025-11-28 18:19:00,33.36,GRAB,Transport,E-WALLET,DEBIT,Petaling Jaya,18,4,False,EVENING,27.72,12.25,129,29.45,36,0.46,NORMAL,No unusual spending behavior detected
TXN000805,U001,2025-11-28 21:55:00,195.62,VILLAGE GROCER,Grocery,E-WALLET,DEBIT,Shah Alam,21,4,False,EVENING,141.85,61.78,177,146.37,36,0.87,NORMAL,No unusual spending behavior detected
TXN000809,U001,2025-11-29 14:55:00,35.54,GIANT,Grocery,DEBIT CARD,DEBIT,Kuala Lumpur,14,5,True,AFTERNOON,141.85,61.78,177,122.73,45,-1.72,NORMAL,No unusual spending behavior detected
TXN000813,U001,2025-11-30 08:23:00,148.51,MCDONALDS,Food,DEBIT CARD,DEBIT,Petaling Jaya,8,6,True,MORNING,71.84,34.34,263,65.96,57,2.23,HIGH_AMOUNT,Transaction amount is significantly higher than your usual category spending
TXN000810,U001,2025-11-30 12:26:00,93.21,PETRONAS,Fuel,DEBIT CARD,DEBIT,Kuala Lumpur,12,6,True,AFTERNOON,83.21,22.89,142,83.28,55,0.44,NORMAL,No unusual spending behavior detected
TXN000811,U001,2025-11-30 18:14:00,69.65,SHELL,Fuel,DEBIT CARD,DEBIT,Kuala Lumpur,18,6,True,EVENING,83.21,22.89,142,81.18,45,-0.59,NORMAL,No unusual spending behavior detected
TXN000812,U001,2025-11-30 21:54:00,331.2,IKEA,Shopping,DEBIT CARD,DEBIT,Shah Alam,21,6,True,EVENING,287.1,137.94,177,300.27,46,0.32,NORMAL,No unusual spending behavior detected
TXN000816,U001,2025-12-01 12:02:00,181.04,LOTUS,Grocery,E-WALLET,DEBIT,Petaling Jaya,12,0,False,AFTERNOON,141.85,61.78,177,149.89,47,0.63,NORMAL,No unusual spending behavior detected
TXN000814,U001,2025-12-01 12:31:00,11.21,RAPIDKL,Transport,DEBIT CARD,DEBIT,Petaling Jaya,12,0,False,AFTERNOON,27.72,12.25,129,26.39,39,-1.35,NORMAL,No unusual spending behavior detected
TXN000815,U001,2025-12-01 14:38:00,143.09,LOTUS,Grocery,E-WALLET,DEBIT,Shah Alam,14,0,False,AFTERNOON,141.85,61.78,177,149.89,47,0.02,NORMAL,No unusual spending behavior detected
TXN000818,U001,2025-12-02 12:37:00,81.9,SETEL,Fuel,DEBIT CARD,DEBIT,Kuala Lumpur,12,1,False,AFTERNOON,83.21,22.89,142,85.28,42,-0.06,NORMAL,No unusual spending behavior detected
TXN000817,U001,2025-12-02 17:41:00,55.27,LOCAL CAFE,Food,E-WALLET,DEBIT,Shah Alam,17,1,False,AFTERNOON,71.84,34.34,263,75.05,62,-0.48,NORMAL,No unusual spending behavior detected
TXN000820,U001,2025-12-03 13:40:00,122.89,LOTUS,Grocery,DEBIT CARD,DEBIT,Kuala Lumpur,13,2,False,AFTERNOON,141.85,61.78,177,149.89,47,-0.31,NORMAL,No unusual spending behavior detected
TXN000821,U001,2025-12-03 14:02:00,24.16,GRAB,Transport,E-WALLET,DEBIT,Shah Alam,14,2,False,AFTERNOON,27.72,12.25,129,29.45,36,-0.29,NORMAL,No unusual spending behavior detected
TXN000819,U001,2025-12-03 21:33:00,183.73,VILLAGE GROCER,Grocery,DEBIT CARD,DEBIT,Shah Alam,21,2,False,EVENING,141.85,61.78,177,146.37,36,0.68,NORMAL,No unusual spending behavior detected
TXN000822,U001,2025-12-04 21:18:00,29.96,LOCAL CAFE,Food,DEBIT CARD,DEBIT,Shah Alam,21,3,False,EVENING,71.84,34.34,263,75.05,62,-1.22,NORMAL,No unusual spending behavior detected
TXN000823,U001,2025-12-05 13:28:00,71.14,KFC,Food,E-WALLET,DEBIT,Shah Alam,13,4,False,AFTERNOON,71.84,34.34,263,70.94,50,-0.02,NORMAL,No unusual spending behavior detected
TXN000827,U001,2025-12-06 08:07:00,140.36,LOTUS,Grocery,E-WALLET,DEBIT,Kuala Lumpur,8,5,True,MORNING,141.85,61.78,177,149.89,47,-0.02,NORMAL,No unusual spending behavior detected
TXN000826,U001,2025-12-06 11:54:00,109.82,KFC,Food,DEBIT CARD,DEBIT,Petaling Jaya,11,5,True,MORNING,71.84,34.34,263,70.94,50,1.11,NORMAL,No unusual spending behavior detected
TXN000824,U001,2025-12-06 17:21:00,102.62,VILLAGE GROCER,Grocery,E-WALLET,DEBIT,Shah Alam,17,5,True,AFTERNOON,141.85,61.78,177,146.37,36,-0.64,NORMAL,No unusual spending behavior detected
TXN000825,U001,2025-12-06 19:48:00,94.24,PETRONAS,Fuel,E-WALLET,DEBIT,Petaling Jaya,19,5,True,EVENING,83.21,22.89,142,83.28,55,0.48,NORMAL,No unusual spending behavior detected
TXN000828,U001,2025-12-07 12:28:00,42.86,GRAB,Transport,E-WALLET,DEBIT,Petaling Jaya,12,6,True,AFTERNOON,27.72,12.25,129,29.45,36,1.24,NORMAL,No unusual spending behavior detected
TXN000830,U001,2025-12-08 11:05:00,96.59,KFC,Food,E-WALLET,DEBIT,Petaling Jaya,11,0,False,MORNING,71.84,34.34,263,70.94,50,0.72,NORMAL,No unusual spending behavior detected
TXN000829,U001,2025-12-08 21:12:00,89.38,KFC,Food,DEBIT CARD,DEBIT,Shah Alam,21,0,False,EVENING,71.84,34.34,263,70.94,50,0.51,NORMAL,No unusual spending behavior detected
TXN000831,U001,2025-12-08 21:38:00,363.98,IKEA,Shopping,E-WALLET,DEBIT,Kuala Lumpur,21,0,False,EVENING,287.1,137.94,177,300.27,46,0.56,NORMAL,No unusual spending behavior detected
TXN000832,U001,2025-12-09 11:09:00,115.56,LOCAL CAFE,Food,DEBIT CARD,DEBIT,Kuala Lumpur,11,1,False,MORNING,71.84,34.34,263,75.05,62,1.27,NORMAL,No unusual spending behavior detected
TXN000833,U001,2025-12-10 13:29:00,89.16,GRAB*FOOD,Food,DEBIT CARD,DEBIT,Kuala Lumpur,13,2,False,AFTERNOON,71.84,34.34,263,71.35,45,0.5,NORMAL,No unusual spending behavior detected
TXN000836,U001,2025-12-10 16:11:00,47.42,MCDONALDS,Food,DEBIT CARD,DEBIT,Kuala Lumpur,16,2,False,AFTERNOON,71.84,34.34,263,65.96,57,-0.71,NORMAL,No unusual spending behavior detected
TXN000835,U001,2025-12-10 19:08:00,60.87,LOCAL CAFE,Food,DEBIT CARD,DEBIT,Kuala Lumpur,19,2,False,EVENING,71.84,34.34,263,75.05,62,-0.32,NORMAL,No unusual spending behavior detected
TXN000834,U001,2025-12-10 21:23:00,47.06,SETEL,Fuel,E-WALLET,DEBIT,Shah Alam,21,2,False,EVENING,83.21,22.89,142,85.28,42,-1.58,NORMAL,No unusual spending behavior detected
TXN000837,U001,2025-12-11 15:27:00,36.93,GRAB*FOOD,Food,E-WALLET,DEBIT,Petaling Jaya,15,3,False,AFTERNOON,71.84,34.34,263,71.35,45,-1.02,NORMAL,No unusual spending behavior detected
TXN000838,U001,2025-12-11 16:47:00,308.81,IKEA,Shopping,E-WALLET,DEBIT,Petaling Jaya,16,3,False,AFTERNOON,287.1,137.94,177,300.27,46,0.16,NORMAL,No unusual spending behavior detected
TXN000840,U001,2025-12-11 18:01:00,137.22,LOTUS,Grocery,DEBIT CARD,DEBIT,Shah Alam,18,3,False,EVENING,141.85,61.78,177,149.89,47,-0.08,NORMAL,No unusual spending behavior detected
TXN000839,U001,2025-12-11 19:34:00,57.4,MCDONALDS,Food,E-WALLET,DEBIT,Shah Alam,19,3,False,EVENING,71.84,34.34,263,65.96,57,-0.42,NORMAL,No unusual spending behavior detected
TXN000841,U001,2025-12-12 08:15:00,105.05,MCDONALDS,Food,E-WALLET,DEBIT,Petaling Jaya,8,4,False,MORNING,71.84,34.34,263,65.96,57,0.97,NORMAL,No unusual spending behavior detected
TXN000844,U001,2025-12-12 15:39:00,210.25,LAZADA,Shopping,DEBIT CARD,DEBIT,Petaling Jaya,15,4,False,AFTERNOON,287.1,137.94,177,299.9,51,-0.56,NORMAL,No unusual spending behavior detected
TXN000843,U001,2025-12-12 19:24:00,67.82,MCDONALDS,Food,E-WALLET,DEBIT,Kuala Lumpur,19,4,False,EVENING,71.84,34.34,263,65.96,57,-0.12,NORMAL,No unusual spending behavior detected
TXN000842,U001,2025-12-12 20:38:00,454.32,IKEA,Shopping,DEBIT CARD,DEBIT,Kuala Lumpur,20,4,False,EVENING,287.1,137.94,177,300.27,46,1.21,NORMAL,No unusual spending behavior detected
TXN000846,U001,2025-12-13 08:16:00,77.03,VILLAGE GROCER,Grocery,DEBIT CARD,DEBIT,Kuala Lumpur,8,5,True,MORNING,141.85,61.78,177,146.37,36,-1.05,NORMAL,No unusual spending behavior detected
TXN000845,U001,2025-12-13 19:20:00,120.13,GIANT,Grocery,E-WALLET,DEBIT,Shah Alam,19,5,True,EVENING,141.85,61.78,177,122.73,45,-0.35,NORMAL,No unusual spending behavior detected
TXN000847,U001,2025-12-14 21:58:00,97.05,SHELL,Fuel,DEBIT CARD,DEBIT,Kuala Lumpur,21,6,True,EVENING,83.21,22.89,142,81.18,45,0.6,NORMAL,No unusual spending behavior detected
TXN000848,U001,2025-12-15 10:16:00,308.71,LAZADA,Shopping,E-WALLET,DEBIT,Petaling Jaya,10,0,False,MORNING,287.1,137.94,177,299.9,51,0.16,NORMAL,No unusual spending behavior detected
TXN000850,U001,2025-12-15 11:30:00,314.93,IKEA,Shopping,E-WALLET,DEBIT,Kuala Lumpur,11,0,False,MORNING,287.1,137.94,177,300.27,46,0.2,NORMAL,No unusual spending behavior detected
TXN000849,U001,2025-12-15 16:02:00,247.59,LOTUS,Grocery,E-WALLET,DEBIT,Kuala Lumpur,16,0,False,AFTERNOON,141.85,61.78,177,149.89,47,1.71,NORMAL,No unusual spending behavior detected
TXN000854,U001,2025-12-16 09:37:00,63.66,KFC,Food,DEBIT CARD,DEBIT,Kuala Lumpur,9,1,False,MORNING,71.84,34.34,263,70.94,50,-0.24,NORMAL,No unusual spending behavior detected
TXN000852,U001,2025-12-16 21:50:00,69.38,SETEL,Fuel,DEBIT CARD,DEBIT,Petaling Jaya,21,1,False,EVENING,83.21,22.89,142,85.28,42,-0.6,NORMAL,No unusual spending behavior detected
TXN000851,U001,2025-12-16 21:59:00,74.13,PETRONAS,Fuel,E-WALLET,DEBIT,Shah Alam,21,1,False,EVENING,83.21,22.89,142,83.28,55,-0.4,NORMAL,No unusual spending behavior detected
TXN000853,U001,2025-12-16 23:31:00,174.65,VILLAGE GROCER,Grocery,DEBIT CARD,DEBIT,Shah Alam,23,1,False,LATE_NIGHT,141.85,61.78,177,146.37,36,0.53,LATE_NIGHT_WEEKDAY,Transaction occurred late at night on a weekday
TXN000855,U001,2025-12-17 23:50:00,64.59,TEXAS CHICKEN,Food,DEBIT CARD,DEBIT,Kuala Lumpur,23,2,False,LATE_NIGHT,71.84,34.34,263,75.97,49,-0.21,LATE_NIGHT_WEEKDAY,Transaction occurred late at night on a weekday
TXN000856,U001,2025-12-18 12:57:00,75.57,AEON,Grocery,E-WALLET,DEBIT,Petaling Jaya,12,3,False,AFTERNOON,141.85,61.78,177,148.39,49,-1.07,NORMAL,No unusual spending behavior detected
TXN000857,U001,2025-12-18 14:46:00,59.26,MCDONALDS,Food,DEBIT CARD,DEBIT,Petaling Jaya,14,3,False,AFTERNOON,71.84,34.34,263,65.96,57,-0.37,NORMAL,No unusual spending behavior detected
TXN000859,U001,2025-12-19 09:25:00,236.48,VILLAGE GROCER,Grocery,E-WALLET,DEBIT,Kuala Lumpur,9,4,False,MORNING,141.85,61.78,177,146.37,36,1.53,NORMAL,No unusual spending behavior detected
TXN000858,U001,2025-12-19 18:10:00,58.84,TEXAS CHICKEN,Food,E-WALLET,DEBIT,Petaling Jaya,18,4,False,EVENING,71.84,34.34,263,75.97,49,-0.38,NORMAL,No unusual spending behavior detected
TXN000860,U001,2025-12-20 19:46:00,48.34,KFC,Food,DEBIT CARD,DEBIT,Shah Alam,19,5,True,EVENING,71.84,34.34,263,70.94,50,-0.68,NORMAL,No unusual spending behavior detected
TXN000861,U001,2025-12-21 09:16:00,125.17,LOCAL CAFE,Food,DEBIT CARD,DEBIT,Kuala Lumpur,9,6,True,MORNING,71.84,34.34,263,75.05,62,1.55,NORMAL,No unusual spending behavior detected
TXN000862,U001,2025-12-21 12:47:00,137.37,GRAB*FOOD,Food,E-WALLET,DEBIT,Kuala Lumpur,12,6,True,AFTERNOON,71.84,34.34,263,71.35,45,1.91,NORMAL,No unusual spending behavior detected
TXN000863,U001,2025-12-21 20:04:00,68.83,MCDONALDS,Food,E-WALLET,DEBIT,Shah Alam,20,6,True,EVENING,71.84,34.34,263,65.96,57,-0.09,NORMAL,No unusual spending behavior detected
TXN000864,U001,2025-12-22 08:42:00,356.37,LAZADA,Shopping,DEBIT CARD,DEBIT,Kuala Lumpur,8,0,False,MORNING,287.1,137.94,177,299.9,51,0.5,NORMAL,No unusual spending behavior detected
TXN000866,U001,2025-12-23 10:08:00,245.18,AEON,Grocery,E-WALLET,DEBIT,Petaling Jaya,10,1,False,MORNING,141.85,61.78,177,148.39,49,1.67,NORMAL,No unusual spending behavior detected
TXN000865,U001,2025-12-23 16:39:00,39.18,TEXAS CHICKEN,Food,DEBIT CARD,DEBIT,Petaling Jaya,16,1,False,AFTERNOON,71.84,34.34,263,75.97,49,-0.95,NORMAL,No unusual spending behavior detected
TXN000868,U001,2025-12-24 11:08:00,51.95,MCDONALDS,Food,E-WALLET,DEBIT,Shah Alam,11,2,False,MORNING,71.84,34.34,263,65.96,57,-0.58,NORMAL,No unusual spending behavior detected
TXN000867,U001,2025-12-24 21:20:00,448.03,UNIQLO,Shopping,DEBIT CARD,DEBIT,Shah Alam,21,2,False,EVENING,287.1,137.94,177,296.04,35,1.17,NORMAL,No unusual spending behavior detected
